"identifiant" "annee_debut" "annee_fin" "statut" "debut" "fin" "age_continu" "delta" "domaine" "age_discret" "cas" "e0d1" "e0d0" "e1d1" "expire_d" "e1d0" "expire_a" "cas_NA"
"2270" "DD2116" 2000 NA "ACT" 36851 NA 0.105555555555556 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2271" "DD2117" 2000 NA "ACT" 36882 NA 0.0194444444444444 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2272" "DD2119" 2000 NA "ACT" 36889 NA 0 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2273" "DD2120" 2000 NA "ACT" 36889 NA 0 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2274" "DD2122" 2000 NA "ACT" 36789 NA 0.275 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2275" "DD2127" 2000 NA "ACT" 36859 NA 0.0833333333333333 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2276" "DD2131" 2000 NA "ACT" 36817 NA 0.197222222222222 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2277" "DD2134" 2000 NA "ACT" 36817 NA 0.197222222222222 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2278" "DD2137" 2000 NA "ACT" 36887 NA 0.00555555555555556 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2279" "DD2139" 2000 NA "ACT" 36879 NA 0.0277777777777778 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2280" "DD2141" 2000 NA "ACT" 36874 NA 0.0416666666666667 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2281" "DD2144" 2000 NA "ACT" 36872 NA 0.0472222222222222 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2282" "DD2145" 2000 NA "ACT" 36867 NA 0.0611111111111111 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2283" "DD2146" 2000 NA "ACT" 36879 NA 0.0277777777777778 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2284" "DD2149" 2000 NA "ACT" 36880 NA 0.025 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2285" "DD2150" 2000 NA "ACT" 36880 NA 0.025 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2286" "DD2151" 2000 NA "ACT" 36874 NA 0.0416666666666667 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2287" "DD2152" 2000 NA "ACT" 36882 NA 0.0194444444444444 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2288" "DD2153" 2000 NA "ACT" 36874 NA 0.0416666666666667 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2289" "DD2155" 1998 NA "ACT" 36088 NA 2.19166666666667 0 "DTA" 2 "2" 0 1 0 0 0 0 0
"2290" "DD2156" 2000 NA "ACT" 36867 NA 0.0611111111111111 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2291" "DD2157" 2000 NA "ACT" 36868 NA 0.0583333333333333 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2292" "DD2158" 2000 NA "ACT" 36888 NA 0.00277777777777778 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2293" "DD2162" 2000 NA "ACT" 36882 NA 0.0194444444444444 0 "DTA" 0 "2" 0 1 0 0 0 0 0
"2294" "DD5550" 1971 1991 "EXP" 25947 33252 20 17.9638888888889 "DTA" 20 "4" 0 0 0 1 0 0 0
"2295" "DD5668" 1971 1991 "EXP" 26008 33313 20 17.7916666666667 NA 20 "4" 0 0 0 1 0 0 0
"2296" "DD5799" 1971 1991 "EXP" 26032 33337 20 17.7277777777778 "DTA" 20 "4" 0 0 0 1 0 0 0
"2297" "DD5865" 1971 1991 "EXP" 26078 33383 20 17.6 "DTA" 20 "4" 0 0 0 1 0 0 0
"2298" "DD5987" 1971 1991 "EXP" 26100 33405 20 17.5416666666667 "DTA" 20 "4" 0 0 0 1 0 0 0
"2299" "DD6369" 1984 1989 "ABD" 30715 32680 5.38333333333333 4.91111111111111 "DTA" 5 "3" 0 0 1 0 0 0 0
"2300" "DD6370" 1984 1990 "ABD" 30715 33002 6.26666666666667 4.91111111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"2301" "DD6371" 1984 1990 "ABD" 30715 32975 6.19166666666667 4.91111111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"2302" "DD6372" 1984 1990 "ABD" 30715 33005 6.275 4.91111111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"2303" "DD6373" 1984 1990 "ABD" 30715 33235 6.90277777777778 4.91111111111111 "DTA" 6 "3" 0 0 1 0 0 0 0
"2304" "DD6374" 1984 1993 "ABD" 30715 34277 9.75277777777778 4.91111111111111 "DTA" 9 "3" 0 0 1 0 0 0 0
"2305" "FD0001" 1985 NA "ACT" 31308 NA 15.2805555555556 3.28611111111111 "DCC" 15 "5" 0 0 0 0 1 0 0
"2306" "FD0002" 1985 1995 "ABD" 31345 35019 10.0583333333333 3.18333333333333 "DCC" 10 "3" 0 0 1 0 0 0 0
"2307" "FD0003" 1986 1993 "ABD" 31567 34057 6.81944444444444 2.575 "IPSN" 6 "3" 0 0 1 0 0 0 0
"2308" "FD0004" 1985 1993 "ABD" 31328 34184 7.81944444444444 3.23055555555556 "DCC" 7 "3" 0 0 1 0 0 0 0
"2309" "FD0005" 1986 1999 "ABD" 31495 36482 13.65 2.76944444444444 "DTA" 13 "3" 0 0 1 0 0 0 0
"2310" "FD0006" 1986 1992 "ABD" 31447 33969 6.90555555555556 2.90833333333333 NA 6 "3" 0 0 1 0 0 0 0
"2311" "FD0007" 1986 1993 "ABD" 31602 34072 6.76111111111111 2.47777777777778 NA 6 "3" 0 0 1 0 0 0 0
"2312" "FD0008" 1986 1998 "ABD" 31601 35871 11.6916666666667 2.48055555555556 "DRN" 11 "3" 0 0 1 0 0 0 0
"2313" "FD0009" 1986 1990 "ABD" 31749 33151 3.83888888888889 2.07777777777778 "DRN" 3 "3" 0 0 1 0 0 0 0
"2314" "FD0010" 1986 1995 "ABD" 31567 34837 8.95555555555556 2.575 "IPSN" 8 "3" 0 0 1 0 0 0 0
"2315" "FD0011" 1986 1997 "ABD" 31610 35600 10.9222222222222 2.45555555555556 "DCC" 10 "3" 0 0 1 0 0 0 0
"2316" "FD0015" 1987 1996 "ABD" 31817 35355 9.68888888888889 1.89444444444444 "DTA" 9 "3" 0 0 1 0 0 0 0
"2317" "FD0016" 1987 1992 "ABD" 31884 33966 5.69722222222222 1.70555555555556 "DCC" 5 "3" 0 0 1 0 0 0 0
"2318" "FD0017" 1978 1993 "ABD" 28713 34057 14.6333333333333 10.3888888888889 "DCC" 14 "3" 0 0 1 0 0 0 0
"2319" "FD0018" 1978 1993 "ABD" 28713 34057 14.6333333333333 10.3888888888889 "DCC" 14 "3" 0 0 1 0 0 0 0
"2320" "FD0019" 1983 1992 "ABD" 30364 33969 9.86944444444444 5.87222222222222 NA 9 "3" 0 0 1 0 0 0 0
"2321" "FD0020" 1987 1996 "ABD" 32118 35355 8.86111111111111 1.06666666666667 "DCC" 8 "3" 0 0 1 0 0 0 0
"2322" "FD0022" 1987 1993 "ABD" 31961 34072 5.77777777777778 1.49444444444444 "DCC" 5 "3" 0 0 1 0 0 0 0
"2323" "FD0024" 1987 2000 "ABD" 32065 36790 12.9333333333333 1.21111111111111 "DTA" 12 "3" 0 0 1 0 0 0 0
"2324" "FD0026" 1987 1999 "ABD" 31940 36209 11.6833333333333 1.55277777777778 "DCC" 11 "3" 0 0 1 0 0 0 0
"2325" "FD0027" 1987 1999 "ABD" 31940 36209 11.6833333333333 1.55277777777778 "DCC" 11 "3" 0 0 1 0 0 0 0
"2326" "FD0029" 1987 1991 "ABD" 32077 33291 3.31944444444444 1.17777777777778 "DCC" 3 "3" 0 0 1 0 0 0 0
"2327" "FD0030" 1987 NA "ACT" 32056 NA 13.2305555555556 1.23611111111111 "DCC" 13 "5" 0 0 0 0 1 0 0
"2328" "FD0031" 1987 1997 "ABD" 31993 35537 9.70277777777778 1.40833333333333 "DCC" 9 "3" 0 0 1 0 0 0 0
"2329" "FD0032" 1988 1991 "ABD" 32230 33581 3.69722222222222 0.758333333333333 "DCC" 3 "3" 0 0 1 0 0 0 0
"2330" "FD0034" 1988 1992 "ABD" 32225 33633 3.85277777777778 0.772222222222222 "DCC" 3 "3" 0 0 1 0 0 0 0
"2331" "FD0035" 1988 1993 "ABD" 32266 34320 5.62222222222222 0.661111111111111 "DCC" 5 "3" 0 0 1 0 0 0 0
"2332" "FD0036" 1988 1996 "ABD" 32206 35110 7.94722222222222 0.825 "DTA" 7 "3" 0 0 1 0 0 0 0
"2333" "FD0037" 1988 1994 "ABD" 32321 34514 6.00555555555556 0.511111111111111 "DCC" 6 "3" 0 0 1 0 0 0 0
"2334" "FD0038" 1988 NA "ACT" 32408 NA 12.2694444444444 0.275 "DCC" 12 "5" 0 0 0 0 1 0 0
"2335" "FD0039" 1988 1996 "ABD" 32330 35173 7.78333333333333 0.486111111111111 "DRN" 7 "3" 0 0 1 0 0 0 0
"2336" "FD0040" 1988 NA "ACT" 32360 NA 12.4 0.405555555555556 "DTA" 12 "5" 0 0 0 0 1 0 0
"2337" "FD0041" 1988 1996 "ABD" 32413 35299 7.90277777777778 0.261111111111111 "DCC" 7 "3" 0 0 1 0 0 0 0
"2338" "FD0042" 1988 NA "ACT" 32394 NA 12.3083333333333 0.313888888888889 "DCC" 12 "5" 0 0 0 0 1 0 0
"2339" "FD0043" 1988 1995 "ABD" 32498 34892 6.55833333333333 0.0277777777777778 "DCC" 6 "3" 0 0 1 0 0 0 0
"2340" "FD0044" 1988 NA "ACT" 32441 NA 12.1777777777778 0.183333333333333 "DCC" 12 "5" 0 0 0 0 1 0 0
"2341" "FD0045" 1989 1993 "ABD" 32661 34057 3.825 0 "DCC" 3 "3" 0 0 1 0 0 0 0
"2342" "FD0047" 1989 1996 "ABD" 32617 35173 6.99722222222222 0 "DCC" 6 "3" 0 0 1 0 0 0 0
"2343" "FD0048" 1989 1992 "ABD" 32525 33882 3.71666666666667 0 "DCC" 3 "3" 0 0 1 0 0 0 0
"2344" "FD0051" 1989 1999 "ABD" 32545 36454 10.7083333333333 0 "DTA" 10 "3" 0 0 1 0 0 0 0
"2345" "FD0052" 1989 1997 "ABD" 32661 35502 7.78055555555556 0 "DRN" 7 "3" 0 0 1 0 0 0 0
"2346" "FD0054" 1990 NA "ACT" 33149 NA 10.2388888888889 0 "DTA" 10 "2" 0 1 0 0 0 0 0
"2347" "FD0055" 1983 1994 "ABD" 30489 34386 10.6638888888889 5.525 "DCC" 10 "3" 0 0 1 0 0 0 0
"2348" "FD0056" 1989 NA "ACT" 32769 NA 11.2805555555556 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2349" "FD0057" 1989 NA "ACT" 32773 NA 11.2694444444444 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2350" "FD0058" 1989 NA "ACT" 32801 NA 11.1916666666667 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2351" "FD0059" 1990 1997 "ABD" 33059 35537 6.78333333333333 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2352" "FD0061" 1988 NA "ACT" 32303 NA 12.5555555555556 0.561111111111111 "DCC" 12 "5" 0 0 0 0 1 0 0
"2353" "FD0063" 1989 2000 "ABD" 32801 36727 10.75 0 "DCC" 10 "3" 0 0 1 0 0 0 0
"2354" "FD0064" 1988 NA "ACT" 32331 NA 12.4777777777778 0.483333333333333 "DCC" 12 "5" 0 0 0 0 1 0 0
"2355" "FD0065" 1988 NA "ACT" 32357 NA 12.4083333333333 0.413888888888889 "DCC" 12 "5" 0 0 0 0 1 0 0
"2356" "FD0067" 1989 1993 "ABD" 32778 34032 3.43611111111111 0 "DCC" 3 "3" 0 0 1 0 0 0 0
"2357" "FD0068" 1990 1993 "ABD" 32878 34057 3.23333333333333 0 "DCC" 3 "1" 1 0 0 0 0 0 0
"2358" "FD0069" 1989 1994 "ABD" 32778 34493 4.69722222222222 0 "DCC" 4 "3" 0 0 1 0 0 0 0
"2359" "FD0070" 1989 1993 "ABD" 32849 34129 3.50555555555556 0 "DCC" 3 "3" 0 0 1 0 0 0 0
"2360" "FD0074" 1989 1996 "ABD" 32807 35264 6.72777777777778 0 "DCC" 6 "3" 0 0 1 0 0 0 0
"2361" "FD0076" 1989 NA "ACT" 32863 NA 11.0222222222222 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2362" "FD0077" 1990 1996 "ABD" 32902 35355 6.71666666666667 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2363" "FD0078" 1990 NA "ACT" 32912 NA 10.8916666666667 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2364" "FD0079" 1989 NA "ACT" 32835 NA 11.1 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2365" "FD0081" 1989 1995 "ABD" 32835 34871 5.57777777777778 0 "DCC" 5 "3" 0 0 1 0 0 0 0
"2366" "FD0082" 1990 NA "ACT" 32912 NA 10.8916666666667 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2367" "FD0083" 1990 1999 "ABD" 32918 36454 9.68611111111111 0 "DTA" 9 "1" 1 0 0 0 0 0 0
"2368" "FD0084" 1990 1991 "ABD" 32995 33354 0.983333333333333 0 "DCC" 0 "1" 1 0 0 0 0 0 0
"2369" "FD0086" 1990 1996 "ABD" 32884 35355 6.76666666666667 0 "DRN" 6 "1" 1 0 0 0 0 0 0
"2370" "FD0087" 1990 1994 "ABD" 33151 34515 3.73611111111111 0 "DCC" 3 "1" 1 0 0 0 0 0 0
"2371" "FD0088" 1990 1991 "ABD" 33021 33354 0.911111111111111 0 "DCC" 0 "1" 1 0 0 0 0 0 0
"2372" "FD0090" 1990 1998 "ABD" 33045 35838 7.64166666666667 0 "DCC" 7 "1" 1 0 0 0 0 0 0
"2373" "FD0091" 1990 NA "ACT" 33219 NA 10.0472222222222 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2374" "FD0092" 1990 1998 "ABD" 33121 35929 7.69166666666667 0 "DTA" 7 "1" 1 0 0 0 0 0 0
"2375" "FD0093" 1990 1996 "ABD" 33168 35194 5.54722222222222 0 "DCC" 5 "1" 1 0 0 0 0 0 0
"2376" "FD0094" 1990 NA "ACT" 33036 NA 10.5472222222222 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2377" "FD0098" 1991 NA "ACT" 33324 NA 9.75555555555556 0 "DCC" 9 "2" 0 1 0 0 0 0 0
"2378" "FD0099" 1990 NA "ACT" 33179 NA 10.1583333333333 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2379" "FD0100" 1990 NA "ACT" 33162 NA 10.2027777777778 0 "DCC" 10 "2" 0 1 0 0 0 0 0
"2380" "FD0102" 1990 1998 "ABD" 33214 36028 7.70555555555556 0 "DCC" 7 "1" 1 0 0 0 0 0 0
"2381" "FD0103" 1991 1992 "ABD" 33294 33844 1.50833333333333 0 "DRN" 1 "1" 1 0 0 0 0 0 0
"2382" "FD0104" 1991 2000 "ABD" 33305 36573 8.94166666666667 0 "DCC" 8 "1" 1 0 0 0 0 0 0
"2383" "FD0105" 1991 1996 "ABD" 33347 35411 5.64722222222222 0 "DCC" 5 "1" 1 0 0 0 0 0 0
"2384" "FD0106" 1991 1996 "ABD" 33547 35355 4.95 0 "DCC" 4 "1" 1 0 0 0 0 0 0
"2385" "FD0107" 1991 1994 "ABD" 33268 34456 3.25555555555556 0 "DCC" 3 "1" 1 0 0 0 0 0 0
"2386" "FD0108" 1990 1997 "ABD" 33226 35537 6.32777777777778 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2387" "FD0109" 1991 1996 "ABD" 33393 35215 4.98888888888889 0 "DCC" 4 "1" 1 0 0 0 0 0 0
"2388" "FD0110" 1991 1993 "ABD" 33414 34057 1.76111111111111 0 "DCC" 1 "1" 1 0 0 0 0 0 0
"2389" "FD0111" 1991 1996 "ABD" 33296 35383 5.71388888888889 0 "DTA" 5 "1" 1 0 0 0 0 0 0
"2390" "FD0112" 1992 NA "ACT" 33667 NA 8.81944444444444 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2391" "FD0116" 1991 1997 "ABD" 33273 35726 6.71944444444444 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2392" "FD0118" 1991 1995 "ABD" 33406 34774 3.74722222222222 0 "IPSN" 3 "1" 1 0 0 0 0 0 0
"2393" "FD0119" 1992 1999 "ABD" 33739 36300 7.01388888888889 0 "DCC" 7 "1" 1 0 0 0 0 0 0
"2394" "FD0120" 1991 1997 "ABD" 33332 35544 6.05555555555556 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2395" "FD0121" 1991 2000 "ABD" 33326 36874 9.70833333333333 0 "DCC" 9 "1" 1 0 0 0 0 0 0
"2396" "FD0122" 1991 1994 "ABD" 33457 34494 2.83888888888889 0 "DCC" 2 "1" 1 0 0 0 0 0 0
"2397" "FD0124" 1991 2000 "ABD" 33490 36691 8.76388888888889 0 "DCC" 8 "1" 1 0 0 0 0 0 0
"2398" "FD0125" 1991 1997 "ABD" 33491 35600 5.775 0 NA 5 "1" 1 0 0 0 0 0 0
"2399" "FD0126" 1989 NA "ACT" 32708 NA 11.4444444444444 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2400" "FD0127" 1977 1993 "ABD" 28227 34072 16.0027777777778 11.7194444444444 "DCC" 16 "3" 0 0 1 0 0 0 0
"2401" "FD0128" 1984 1993 "ABD" 31044 34072 8.29166666666667 4.00833333333333 "DCC" 8 "3" 0 0 1 0 0 0 0
"2402" "FD0129" 1984 1993 "ABD" 31044 34072 8.29166666666667 4.00833333333333 "DCC" 8 "3" 0 0 1 0 0 0 0
"2403" "FD0130" 1985 1990 "ABD" 31296 33221 5.27222222222222 3.31944444444444 "DCC" 5 "3" 0 0 1 0 0 0 0
"2404" "FD0131" 1986 2000 "ABD" 31583 36629 13.8138888888889 2.53055555555556 "DCC" 13 "3" 0 0 1 0 0 0 0
"2405" "FD0132" 1987 NA "ACT" 31890 NA 13.6833333333333 1.68888888888889 "DCC" 13 "5" 0 0 0 0 1 0 0
"2406" "FD0133" 1992 1998 "ABD" 33806 35858 5.61944444444444 0 "DCC" 5 "1" 1 0 0 0 0 0 0
"2407" "FD0134" 1992 NA "ACT" 33760 NA 8.56666666666667 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2408" "FD0135" 1984 1989 "ABD" 30763 32758 5.45833333333333 4.775 "DCC" 5 "3" 0 0 1 0 0 0 0
"2409" "FD0136" 1992 1997 "ABD" 33828 35628 4.93055555555556 0 "DCC" 4 "1" 1 0 0 0 0 0 0
"2410" "FD0137" 1992 NA "ACT" 33903 NA 8.175 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2411" "FD0138" 1992 NA "ACT" 33903 NA 8.175 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2412" "FD0139" 1992 1997 "ABD" 33854 35691 5.03055555555556 0 "DCC" 5 "1" 1 0 0 0 0 0 0
"2413" "FD0140" 1992 NA "ACT" 33932 NA 8.09722222222222 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2414" "FD0141" 1992 NA "ACT" 33865 NA 8.28055555555556 0 "DCC" 8 "2" 0 1 0 0 0 0 0
"2415" "FD0142" 1992 1998 "ABD" 33879 35865 5.44166666666667 0 "DCC" 5 "1" 1 0 0 0 0 0 0
"2416" "FD0143" 1993 NA "ACT" 34008 NA 7.89166666666667 0 "DCC" 7 "2" 0 1 0 0 0 0 0
"2417" "FD0145" 1993 1998 "ABD" 34031 35929 5.19722222222222 0 "DTA" 5 "1" 1 0 0 0 0 0 0
"2418" "FD0146" 1993 1999 "ABD" 34088 36497 6.59444444444444 0 "DCC" 6 "1" 1 0 0 0 0 0 0
"2419" "FD0147" 1993 NA "ACT" 34095 NA 7.64722222222222 0 "DCC" 7 "2" 0 1 0 0 0 0 0
"2420" "FD0148" 1985 1992 "ABD" 31051 33945 7.925 3.99166666666667 "DCC" 7 "3" 0 0 1 0 0 0 0
"2421" "FD0150" 1988 1996 "ABD" 32279 35173 7.92222222222222 0.625 "DTA" 7 "3" 0 0 1 0 0 0 0
"2422" "FD0152" 1994 NA "ACT" 34444 NA 6.69166666666667 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2423" "FD0153" 1994 NA "ACT" 34379 NA 6.875 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2424" "FD0154" 1994 NA "ACT" 34408 NA 6.78888888888889 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2425" "FD0155" 1993 NA "ACT" 34261 NA 7.19444444444444 0 "DCC" 7 "2" 0 1 0 0 0 0 0
"2426" "FD0156" 1994 NA "ACT" 34613 NA 6.23055555555556 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2427" "FD0158" 1993 1997 "ABD" 34327 35572 3.41111111111111 0 "DCC" 3 "1" 1 0 0 0 0 0 0
"2428" "FD0159" 1994 1998 "ABD" 34492 36083 4.35555555555556 0 "DCC" 4 "1" 1 0 0 0 0 0 0
"2429" "FD0160" 1989 NA "ACT" 32597 NA 11.7472222222222 0 "DCC" 11 "5" 0 0 0 0 1 0 0
"2430" "FD0161" 1988 NA "ACT" 32314 NA 12.525 0.530555555555556 "DCC" 12 "5" 0 0 0 0 1 0 0
"2431" "FD0163" 1994 NA "ACT" 34438 NA 6.70833333333333 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2432" "FD0164" 1994 NA "ACT" 34675 NA 6.06111111111111 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2433" "FD0165" 1995 NA "ACT" 34725 NA 5.925 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2434" "FD0166" 1995 NA "ACT" 34731 NA 5.91111111111111 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2435" "FD0167" 1994 NA "ACT" 34499 NA 6.54166666666667 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2436" "FD0168" 1994 NA "ACT" 34611 NA 6.23611111111111 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2437" "FD0169" 1994 NA "ACT" 34500 NA 6.53888888888889 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2438" "FD0170" 1994 NA "ACT" 34495 NA 6.55277777777778 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2439" "FD0171" 1995 NA "ACT" 34750 NA 5.85833333333333 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2440" "FD0172" 1995 NA "ACT" 34717 NA 5.94722222222222 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2441" "FD0173" 1995 NA "ACT" 34792 NA 5.73888888888889 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2442" "FD0176" 1995 NA "ACT" 34831 NA 5.63055555555556 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2443" "FD0177" 1995 1998 "ABD" 34830 36028 3.27777777777778 0 "DCC" 3 "1" 1 0 0 0 0 0 0
"2444" "FD0178" 1994 NA "ACT" 34680 NA 6.04722222222222 0 "DCC" 6 "2" 0 1 0 0 0 0 0
"2445" "FD0179" 1995 NA "ACT" 34964 NA 5.26944444444444 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2446" "FD0180" 1979 1999 "EXP" 29034 36339 20 9.50833333333333 "DCC" 20 "4" 0 0 0 1 0 0 0
"2447" "FD0181" 1995 NA "ACT" 34837 NA 5.61388888888889 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2448" "FD0182" 1995 NA "ACT" 34837 NA 5.61388888888889 0 "DCC" 5 "2" 0 1 0 0 0 0 0
"2449" "FD0183" 1996 NA "ACT" 35178 NA 4.68333333333333 0 "DCC" 4 "2" 0 1 0 0 0 0 0
"2450" "FD0184" 1978 1998 "EXP" 28844 36149 20 10.0305555555556 "DCC" 20 "4" 0 0 0 1 0 0 0
"2451" "FD0185" 1979 1995 "ABD" 28885 34968 16.6555555555556 9.91944444444444 "DCC" 16 "3" 0 0 1 0 0 0 0
"2452" "FD0186" 1980 1995 "ABD" 29243 34865 15.3944444444444 8.93888888888889 "DCC" 15 "3" 0 0 1 0 0 0 0
"2453" "FD0188" 1980 1996 "ABD" 29293 35411 16.7472222222222 8.8 "DCC" 16 "3" 0 0 1 0 0 0 0
"2454" "FD0189" 1980 1996 "ABD" 29398 35229 15.9638888888889 8.51388888888889 "DCC" 15 "3" 0 0 1 0 0 0 0
"2455" "FD0190" 1980 2000 "EXP" 29405 36710 20 8.49444444444444 "DCC" 20 "6" 0 0 0 0 0 1 0
"2456" "FD0191" 1981 NA "ACT" 29691 NA 19.7055555555556 7.71111111111111 "DCC" 19 "5" 0 0 0 0 1 0 0
"2457" "FD0192" 1981 NA "ACT" 29761 NA 19.5138888888889 7.51944444444444 "DCC" 19 "5" 0 0 0 0 1 0 0
"2458" "FD0193" 1981 1999 "ABD" 29776 36235 17.6861111111111 7.47777777777778 "DCC" 17 "3" 0 0 1 0 0 0 0
"2459" "FD0194" 1982 NA "ACT" 30286 NA 18.0777777777778 6.08333333333333 "DCC" 18 "5" 0 0 0 0 1 0 0
"2460" "FD0195" 1983 NA "ACT" 30400 NA 17.7611111111111 5.76666666666667 "DCC" 17 "5" 0 0 0 0 1 0 0
"2461" "FD0196" 1984 2000 "ABD" 30761 36846 16.6555555555556 4.78055555555556 "DCC" 16 "3" 0 0 1 0 0 0 0
"2462" "FD0197" 1984 NA "ACT" 30768 NA 16.7555555555556 4.76111111111111 "DCC" 16 "5" 0 0 0 0 1 0 0
"2463" "FD0198" 1984 NA "ACT" 30768 NA 16.7555555555556 4.76111111111111 "DCC" 16 "5" 0 0 0 0 1 0 0
"2464" "FD0199" 1984 1990 "ABD" 30812 33198 6.53055555555556 4.64166666666667 "DCC" 6 "3" 0 0 1 0 0 0 0
"2465" "FD0200" 1984 1995 "ABD" 30929 34865 10.7805555555556 4.325 "DCC" 10 "3" 0 0 1 0 0 0 0
"2466" "FD0201" 1984 2000 "ABD" 31044 36762 15.6555555555556 4.00833333333333 "DCC" 15 "3" 0 0 1 0 0 0 0
"2467" "FD0202" 1985 2000 "ABD" 31072 36790 15.6555555555556 3.93333333333333 "DCC" 15 "3" 0 0 1 0 0 0 0
"2468" "FD0203" 1985 NA "ACT" 31224 NA 15.5083333333333 3.51388888888889 "DCC" 15 "5" 0 0 0 0 1 0 0
"2469" "FD0204" 1985 NA "ACT" 31259 NA 15.4138888888889 3.41944444444444 "DCC" 15 "5" 0 0 0 0 1 0 0
"2470" "FD0205" 1985 NA "ACT" 31259 NA 15.4138888888889 3.41944444444444 "DCC" 15 "5" 0 0 0 0 1 0 0
"2471" "FD0206" 1985 NA "ACT" 31386 NA 15.0666666666667 3.07222222222222 "DCC" 15 "5" 0 0 0 0 1 0 0
"2472" "FD0207" 1986 NA "ACT" 31456 NA 14.8777777777778 2.88333333333333 "DCC" 14 "5" 0 0 0 0 1 0 0
"2473" "FD0208" 1986 1990 "ABD" 31476 33156 4.59722222222222 2.82222222222222 "DCC" 4 "3" 0 0 1 0 0 0 0
"2474" "FD0209" 1986 NA "ACT" 31513 NA 14.7166666666667 2.72222222222222 "DCC" 14 "5" 0 0 0 0 1 0 0
"2475" "FD0210" 1986 2000 "ABD" 31610 36629 13.7388888888889 2.45555555555556 "DCC" 13 "3" 0 0 1 0 0 0 0
"2476" "FD0211" 1986 NA "ACT" 31715 NA 14.1638888888889 2.16944444444444 "DCC" 14 "5" 0 0 0 0 1 0 0
"2477" "FD0212" 1986 NA "ACT" 31737 NA 14.1055555555556 2.11111111111111 "DCC" 14 "5" 0 0 0 0 1 0 0
"2478" "FD0213" 1986 NA "ACT" 31749 NA 14.0722222222222 2.07777777777778 "DCC" 14 "5" 0 0 0 0 1 0 0
